slug,name,category,history_source_mode,has_avax_history,has_total_history,avax_history_days,total_history_days,current_avax_core_tvl,current_total_core_tvl,current_non_avax_core_tvl,current_avax_share,active_chain_count_core,data_quality_score_v2,current_status,current_tvl_band_avax,low_tvl_now_avax,migrated_candidate,core_eligible,core_universe_status,boundary_reason,label_confidence_v2,structural_decay_label_v2,structural_decay_target_v2,avax_peak_tvl,avax_current_tvl,avax_drawdown_from_peak,avax_tvl_30d_change,avax_tvl_90d_change,avax_consecutive_decline_days,avax_volatility_full,avax_only,num_chains,old_label,launch_date,decay_mode_v2,stage1_terminal_prob,stage1_score_confidence,risk_uncertainty,risk_band,reason_1,reason_2,reason_3,stage2_terminal_mode_prob,stage2_terminal_mode_oof_prob,stage1_terminal_prob_stage1,stage1_score_confidence_stage1,reason_1_stage1,reason_2_stage1,reason_3_stage1,composite_terminal_prob,composite_watch_band
tarina,Tarina,Dexs,avax_core,1,1,1418,1418,52.42921,52.42921,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,136155.0,52.0,0.9996180823326356,0.0192307692307692,-0.1016949152542373,526.0,1.4768657947296322,1,1,dead,2022-04-21,resilient_or_unproven,0.17989610429163638,0.8564189260662934,0.14358107393370656,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9065745654618744,,0.17989610429163638,0.8564189260662934,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.16308923257647429,monitor
tarot,Tarot,Lending,avax_core,1,1,1063,1670,6844.25188,573623.8573599999,566779.6054799999,0.0119316025513642,3.0,1.0,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,1.0,structural_decay,1.0,935949.0,6844.0,0.9926876357579312,0.0793125197098707,-0.2376656643278761,545.0,2.022076303152659,0,13,alive,2023-04-08,multichain_relocation,0.25646684243833945,0.7271792249912367,0.27282077500876334,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.013419692665974781,0.032839308654612674,0.25646684243833945,0.7271792249912367,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0034417062045354937,monitor
team-finance,Team Finance,Token Locker,avax_core,1,1,1246,1246,430493.34454,48825934.12943,48395440.78489,0.008816899301892,7.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,5439785.0,430493.0,0.9208621296613744,0.0154621301649529,-0.5283379185443023,161.0,0.7042291827225221,0,17,alive,2022-07-01,resilient_or_unproven,0.0569191065796895,0.9562443956540074,0.043755604345992516,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.08685941847005002,,0.0569191065796895,0.9562443956540074,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.004943960497346628,monitor
teddy-cash,Teddy Cash,CDP,avax_core,1,1,1641,1641,14000.89466,14000.89466,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,106915466.0,14000.0,0.9998690554273972,0.1275670451799951,-0.3414083447010678,824.0,4.18629326096264,1,1,alive,2021-09-10,native_revival_or_threshold_boundary,0.7638119362338369,0.8372504418804139,0.16274955811958614,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.057585811442716024,0.18458502089450943,0.7638119362338369,0.8372504418804139,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.043984730137657566,monitor
tempodao,TempoDAO,Reserve Currency,avax_core,1,1,1548,1548,3.39632,3.39632,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,990705.0,3.0,0.9999969718533772,0.0,0.0,87.0,4.492850298626236,1,1,dead,2021-12-12,terminal_global_decay,0.8873224473549728,0.9178633252503892,0.0821366747496108,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9962750267515169,0.9973158150851581,0.8873224473549728,0.9178633252503892,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.884017194975797,terminal_risk
termfinance-lend,TermFinance Lend,Lending,avax_core,1,1,1002,1002,0.0,1855209.02352,1855209.02352,0.0,1.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,21356928.0,0.0,1.0,0.0,-0.9999208860759494,173.0,2.0255843762706527,0,4,alive,2024-04-13,resilient_or_unproven,0.1084415271604729,0.902447602563853,0.09755239743614695,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.5511109946151654,,0.1084415271604729,0.902447602563853,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0597633178909957,monitor
termfinance-vaults,TermFinance Vaults,Yield,avax_core,1,1,343,343,1384873.99908,15160463.86346,13775589.86438,0.0913477325992541,4.0,0.981918,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.981918,censored,,7901472.0,1384873.0,0.8247322777325541,0.0243522139485824,0.068203888924456,48.0,1.3554231400553916,0,6,alive,2025-06-27,resilient_or_unproven,0.7067501698727826,0.7340703858806498,0.252411722892696,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.15639618973570532,,0.7067501698727826,0.7340703858806498,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.11053303366316568,monitor
the-dragons-lair,The Dragon's Lair,Yield,avax_core,1,1,1629,1629,78.67273,78.67273,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,3679508.0,78.0,0.9999788015136808,0.0675675675675675,-0.3305084745762712,791.0,7.876310600681664,1,1,dead,2021-09-22,terminal_global_decay,0.9781462807350008,0.9799964021740035,0.02000359782599652,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9809978719480769,0.9638864549348081,0.9781462807350008,0.9799964021740035,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.959559419854962,terminal_risk
the-ennead-farm,The Ennead Farm,Yield,avax_core,1,1,964,964,62.93052,3718.9872,3656.05668,0.0169214134428857,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,83703.0,62.0,0.999259285808155,0.0677966101694915,-0.3368421052631579,489.0,4.98544554327949,0,2,dead,2023-07-19,terminal_global_decay,0.9888585095762309,0.9874557497879559,0.012544250212044044,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9933699468508137,0.9937144877158839,0.9888585095762309,0.9874557497879559,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9823023251007154,terminal_risk
the-seed-farm,The Seed Farm,Yield,avax_core,1,1,1531,1531,1947.86712,1947.86712,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,12252.0,1947.0,0.8410871694417238,0.0478752017213555,-0.3087295954577714,778.0,0.4976055190802673,1,1,dead,2021-12-29,terminal_global_decay,0.8862596182243536,0.9223131106728988,0.07768688932710119,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9824403544852451,0.9641800174384416,0.8862596182243536,0.9223131106728988,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.870697213494292,terminal_risk
thetanuts-finance,Thetanuts Finance,Yield,avax_core,1,1,1496,1496,41293.25382,867571.50266,826278.24884,0.047596369513514,6.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,6704453.0,41293.0,0.993840959135667,0.0686023341873043,-0.2113294753528524,769.0,2.348896683785175,0,11,alive,2021-12-23,native_revival_or_threshold_boundary,0.08089933598463994,0.9335291139117711,0.06647088608822894,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.007160774252504545,0.016811435309286336,0.08089933598463994,0.9335291139117711,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0005793018821635241,monitor
thor-financial,Thor Financial,Yield,avax_core,1,1,572,572,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,dead,2022-02-10,terminal_global_decay,0.9948363397853373,0.9938322946803835,0.006167705319616547,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9996838323353293,1.0,0.9948363397853373,0.9938322946803835,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9945218047030578,terminal_risk
thorchain-dex,Thorchain DEX,Dexs,avax_core,1,1,1065,1760,1006768.09347,65529398.338740006,64522630.24527001,0.015363609601079,12.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,15241273.0,1006768.0,0.9339446252291392,0.1101298609648547,-0.3091546009744047,384.0,0.7551319524946511,0,12,alive,2023-04-05,resilient_or_unproven,0.02901738038348093,0.9790573751357681,0.02094262486423198,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.06106097681284368,,0.02901738038348093,0.9790573751357681,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.001771829590765194,monitor
thorusfi,ThorusFi,Dexs,avax_core,1,1,1522,1522,12697.07777,12838.2832,141.20542999999998,0.989001221752142,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,13883583.0,12697.0,0.9990854666263024,0.0221363599774611,-0.059477075772165,788.0,4.317147413244856,0,2,alive,2022-01-07,native_revival_or_threshold_boundary,0.8714914773636078,0.9072914860556047,0.09270851394439522,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.08154783883304711,0.1448417921031739,0.8714914773636078,0.9072914860556047,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.07106824654042161,monitor
token-mill,Token Mill,Launchpad,avax_core,1,1,238,238,40862.3777,69025.07559,28162.69789,0.5919932336288515,2.0,0.895616,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.895616,censored,,174203.0,40862.0,0.7654345791978324,0.0660561947248963,-0.3498432801387408,98.0,0.4076979423964439,0,2,alive,2025-07-14,resilient_or_unproven,0.2058949764794846,0.7672455965912425,0.14333196750477603,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.15408869134359504,,0.2058949764794846,0.7672455965912425,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.031726087479944064,monitor
tokensfarm,TokensFarm,Yield,avax_core,1,1,1411,1411,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,187.0,0.0,1.0,0.0,0.0,12.0,2.433273331748649,0,7,dead,2022-09-21,terminal_global_decay,0.8977809509742966,0.924143310796678,0.07585668920332199,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,1.0,0.9880599151704014,0.8977809509742966,0.924143310796678,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8977809509742966,terminal_risk
topshelf,TopShelf,CDP,avax_core,1,1,1543,1543,2082.26258,22824.23244,20741.96986,0.0912303441298112,1.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,1676453.0,2082.0,0.9987580922340202,0.0764857881136951,-0.3418641390205371,781.0,2.7302933384264314,0,3,alive,2021-12-17,terminal_global_decay,0.4811858740329392,0.6475671595902049,0.35243284040979506,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.6902370837342532,0.5916720080788291,0.4811858740329392,0.6475671595902049,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.33213233442661366,monitor
tornadao,Tornadao,Reserve Currency,avax_core,1,1,1555,1555,7.09314,7.09314,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,937507.0,7.0,0.999992533389084,0.1428571428571428,-0.2727272727272727,402.0,6.110686486989335,1,1,dead,2021-12-05,terminal_global_decay,0.9420148042068031,0.9532121735582844,0.04678782644171559,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.990263534578142,0.9822067408703528,0.9420148042068031,0.9532121735582844,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9328429096387651,terminal_risk
tornado-cash,Tornado Cash,Privacy,avax_core,1,1,1385,2274,45522.78469,474258150.5947701,474212627.81008005,9.598735337054217e-05,8.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,360667.0,45522.0,0.8737838504770329,0.1245800395256917,-0.3390298084880868,381.0,0.4699390926491455,0,8,alive,2022-05-24,resilient_or_unproven,0.07103191419663087,0.9319332911798279,0.06806670882017211,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.100052655435002,,0.07103191419663087,0.9319332911798279,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.007106931636004135,monitor
tranche-finance,Tranche Finance,Yield,avax_core,1,1,1466,1729,36.40441,33284.35413000001,33247.949720000004,0.0010937394145553,1.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,141.0,36.0,0.7446808510638298,0.0277777777777777,-0.2884615384615384,471.0,0.341153146166757,0,4,alive,2022-02-17,terminal_global_decay,0.9182670974089275,0.9404387589055433,0.05956124109445667,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8651207226739379,0.8054445888692219,0.9182670974089275,0.9404387589055433,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.7944118949181107,terminal_risk
treehouse-finance,TreeHouse Finance,Yield,avax_core,1,1,558,558,29.06204,29.06204,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,24967.0,29.0,0.9988384667761444,0.0,0.0344827586206896,188.0,6.221741500215235,1,1,dead,2022-02-24,terminal_global_decay,0.9920547046945922,0.9891232526186822,0.010876747381317798,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9985189340813464,0.9988144227176485,0.9920547046945922,0.9891232526186822,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9905854062820291,terminal_risk
treehouse-protocol,Treehouse Protocol,DOR,avax_core,1,1,191,545,7929144.48192,153633227.21288002,145704082.73096,0.051610869769292,3.0,0.904658,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.904658,censored,,8581408.0,7929144.0,0.0760089719542527,14.712914118574943,9.300092360092648,15.0,1.420606904882578,0,3,alive,2025-08-30,resilient_or_unproven,0.13418224753065627,0.8367766307187545,0.07503539379660096,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.11554708364000996,,0.13418224753065627,0.8367766307187545,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.01550436737842926,monitor
tulipa-capital,Tulipa Capital,Risk Curators,avax_core,1,1,102,411,4165821.91345,51236727.57526,47070905.66181,0.0813053860110592,7.0,0.85589,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.85589,censored,,55361130.0,4165821.0,0.924751879161426,-0.700842781855878,-0.9143408120467872,56.0,0.5819205801400242,0,8,alive,2025-11-27,resilient_or_unproven,0.45189591970641996,0.7102183191277792,0.17019906865627693,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.10072835495391963,,0.45189591970641996,0.7102183191277792,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.045518732602416234,monitor
turtle-club,Turtle Club,Onchain Capital Allocator,avax_core,1,1,139,307,4395630.84407,5351172.191199999,955541.3471299995,0.8214332649019617,3.0,0.860274,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.860274,censored,,84511122.0,4395630.0,0.9479875560047588,-0.6896814661593093,-0.91116226648529,82.0,0.5682401432534941,0,3,alive,2025-10-21,resilient_or_unproven,0.14369725312333773,0.8169394724594359,0.0503729364604348,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.08968762512419566,,0.14369725312333773,0.8169394724594359,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.012887865369502568,monitor
umami-finance,Umami Finance,Yield,avax_core,1,1,548,1573,0.0,567703.66826,567703.66826,0.0,1.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,28723.0,0.0,1.0,0.0,0.0,38.0,2.0664115312096905,0,2,alive,2024-08-28,terminal_global_decay,0.9244738432264523,0.9084017131909133,0.09159828680908666,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8066767434942116,0.6557738912000625,0.9244738432264523,0.9084017131909133,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.7457515492994928,terminal_risk
uncx-network-v2,UNCX Network V2,Token Locker,avax_core,1,1,1347,1372,95614.00922,121950156.71672,121854542.7075,0.000784041708467,6.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,3405861.0,95614.0,0.9719266288318872,0.0064524957369318,-0.3047092017045041,395.0,1.3758319636249423,0,7,alive,2022-06-11,resilient_or_unproven,0.15298683708402258,0.8690862556083038,0.13091374439169626,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.048304632602958114,,0.15298683708402258,0.8690862556083038,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.007389972958432319,monitor
unifi,UniFi,Dexs,avax_core,1,1,1485,1611,152.67592,3593.63599,3440.96007,0.0424850820797795,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,20384.0,152.0,0.9925431711145996,0.0551724137931034,-0.2916666666666667,714.0,1.3200002463210638,0,10,dead,2022-02-11,terminal_global_decay,0.5817763063908736,0.6831965368873363,0.3168034631126638,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9605030777299135,0.88079114924023,0.5817763063908736,0.6831965368873363,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.5587979328387753,elevated
uniswap-v2,Uniswap V2,Dexs,avax_core,1,1,741,2108,138405.39707,900674907.5076401,900536502.1105701,0.0001536685389104,11.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,296586.0,138405.0,0.5333394023993041,-0.0786201203600149,3.808435241801,238.0,0.8977791297103042,0,12,alive,2024-02-22,resilient_or_unproven,0.1447994884452238,0.8424931357736068,0.15750686422639318,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.12825959415681262,,0.1447994884452238,0.8424931357736068,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.018571923622098484,monitor
